"Col0","Col1","Col2"
7252,22226,0.93
7252,22411,0.013
7252,22412,0.055
7252,22413,0.044
7252,22414,0.024
7252,22415,0.056
7252,22416,0.012
7252,22417,0.056
7252,22418,0.012
7252,22419,0.259
7252,22420,0.508
7252,22421,3.623
7252,22422,0.385
7252,22423,0.109
7252,22424,0.104
7252,22425,0.083
7252,22426,0.086
7252,22427,0.436
7252,22428,0.134
7252,22429,0.048
7252,22430,0.052
7252,22431,0.018
7252,22432,0.047
7252,22433,0.053
7252,22434,0.151
7252,22435,0.034
7252,22436,0.054
7252,22437,0.231
7252,22438,0.126
7252,22439,0.112
7252,22440,0.138
7252,22441,0.112
7252,22442,0.122
7252,22443,0.218
7252,22444,0.189
7252,22445,0.179
7252,22446,0.14
7252,22407,0.068
7252,22408,0.067
7252,22409,0.024
7252,22410,0.059
7252,22447,0.176
7252,22448,0.134
7252,22501,0.026
7252,22502,0.069
7252,22503,0.067
7252,22504,0.026
7252,22505,0.067
7252,22506,0.056
7252,22507,0.038
7252,22508,0.07
7252,22509,0.026
7252,22510,0.069
7252,22511,0.041
7252,22512,0.056
7252,22513,0.068
7252,22514,0.015
7252,22515,0.058
7252,22516,0.042
7252,22517,0.034
7252,22518,0.056
7252,22519,0.014
7252,22520,0.619
7252,22521,0.77
7252,22522,1.276
7252,22523,0.891
7252,22524,0.127
7252,22525,0.058
7252,22526,0.033
7252,22527,0.041
7252,22528,0.554
7252,22529,0.056
7252,22530,0.014
7252,22531,0.058
7252,22532,0.029
7252,22533,0.039
7252,22534,0.055
7252,22535,0.011
7252,22536,0.056
7252,22537,0.051
7252,22538,0.015
7252,22539,0.055
7252,22540,0.011
7252,22541,0.055
7252,22542,0.055
7252,22543,0.011
7252,22544,0.054
7252,22545,0.102
7252,22546,0.047
7252,22547,0.068
7252,22548,0.035
7252,22601,0.061
7252,22602,0.071
7252,22603,0.028
7252,22604,0.07
7252,22605,0.04
7252,22606,0.06
7252,22607,0.071
7252,22608,0.045
7252,22609,0.074
7252,22610,0.064
7252,22611,0.033
7252,22612,0.076
7252,22613,0.027
7252,22614,0.059
7252,22615,0.027
7252,22616,0.049
7252,22617,0.051
7252,22618,0.025
7252,22619,0.376
7252,22620,0.385
7252,22621,2.041
7252,22622,1.01
7252,22623,1.124
7252,22624,0.477
7252,22625,0.207
7252,22626,0.391
7252,22627,0.255
7252,22628,0.356
7252,22629,0.052
7252,22630,0.011
7252,22631,0.075
7252,22632,0.056
7252,22633,0.011
7252,22634,0.054
7252,22635,0.072
7252,22636,0.051
7252,22637,0.393
7252,22638,1.145
7252,22639,0.871
7252,22640,0.372
7252,22641,0.63
7252,22642,0.265
7252,22643,0.547
7252,22644,0.332
7252,22645,0.184
7252,22646,0.166
7252,22647,0.188
7252,22648,0.175
7252,22701,0.074
7252,22702,0.069
7252,22703,0.069
7252,22704,0.069
7252,22705,0.07
7252,22706,0.045
7252,22707,0.052
7252,22708,0.07
7252,22709,0.07
7252,22710,0.053
7252,22711,0.045
7252,22712,0.068
7252,22713,0.069
7252,22714,0.036
7252,22715,0.06
7252,22716,0.069
7252,22717,0.058
7252,22718,0.044
7252,22719,0.079
7252,22720,0.35
7252,22721,0.234
7252,22722,0.229
7252,22723,1.989
7252,22724,2.876
7252,22725,0.239
7252,22726,0.328
7252,22727,0.039
7252,22728,0.054
7252,22729,0.054
7252,22730,0.055
7252,22731,0.034
7252,22732,0.037
7252,22733,0.056
7252,22734,0.056
7252,22735,0.016
7252,22736,0.734
7252,22737,0.147
7252,22738,0.047
7252,22739,0.03
7252,22740,0.057
7252,22741,0.058
7252,22742,0.021
7252,22743,0.054
7252,22744,0.072
7252,22745,0.123
7252,22746,0.17
7252,22747,0.258
7252,22748,0.112
7252,22801,0.143
7252,22802,0.089
7252,22803,0.046
7252,22804,0.062
7252,22805,0.076
7252,22806,0.033
7252,22807,0.076
7252,22808,0.069
7252,22809,0.041
7252,22810,0.077
7252,22811,0.033
7252,22812,0.078
7252,22813,0.06
7252,22814,0.051
7252,22815,0.078
7252,22816,0.033
7252,22817,0.077
7252,22818,0.048
7252,22819,0.06
7252,22820,0.075
7252,22821,0.032
7252,22822,0.076
7252,22823,0.798
7252,22824,2.446
7252,22825,0.1
7252,22826,0.345
7252,22827,0.196
7252,22828,0.046
7252,22829,0.032
7252,22830,0.058
7252,22831,0.059
7252,22832,0.028
7252,22833,0.048
7252,22834,0.06
7252,22835,0.016
7252,22836,0.061
7252,22837,0.06
7252,22838,0.016
7252,22839,0.061
7252,22840,0.023
7252,22841,0.054
7252,22842,0.146
7252,22843,0.18
7252,22844,0.209
7252,22845,0.222
7252,22846,0.081
7252,22847,0.061
7252,22848,0.016
7252,22901,0.064
7252,22902,0.016
7252,22903,0.06
7252,22904,0.016
7252,22905,0.062
7252,22906,0.02
7252,22907,0.059
7252,22908,0.032
7252,22909,0.047
7252,22910,0.04
7252,22911,0.04
7252,22912,0.044
7252,22913,0.039
7252,22914,0.043
7252,22915,0.036
7252,22916,0.045
7252,22917,0.035
7252,22918,0.044
7252,22919,0.343
7252,22920,1.095
7252,22921,1.089
7252,22922,1.878
7252,22923,0.036
7252,22924,0.056
7252,22925,0.544
7252,22926,0.094
7252,22927,0.311
7252,22928,0.054
7252,22929,0.064
7252,22930,0.358
7252,22931,0.072
7252,22932,0.594
7252,22933,0.323
7252,22934,0.059
7252,22935,0.06
7252,22936,0.03
7252,22937,0.036
7252,22938,0.055
7252,22939,0.99
7252,22940,0.437
7252,22941,0.182
7252,22942,0.56
7252,22943,0.241
7252,22944,0.167
7252,22945,0.186
7252,22946,0.262
7252,22947,0.258
7252,22948,0.066
7252,23001,0.07
7252,23002,0.051
7252,23003,0.048
7252,23004,0.073
7252,23005,0.028
7252,23006,0.073
7252,23007,0.044
7252,23008,0.056
7252,23009,0.073
7252,23010,0.028
7252,23011,0.071
7252,23012,0.031
7252,23013,0.077
7252,23014,0.04
7252,23015,0.035
7252,23016,0.061
7252,23017,0.016
7252,23018,0.06
7252,23019,0.016
7252,23020,0.232
7252,23021,3.254
7252,23022,0.194
7252,23023,0.129
7252,23024,0.391
7252,23025,0.077
7252,23026,0.511
7252,23027,0.441
7252,23028,0.304
7252,23029,0.631
7252,23030,0.226
7252,23031,1.377
7252,23032,0.094
7252,23033,0.011
7252,23034,0.054
7252,23035,0.053
7252,23036,0.367
7252,23037,0.522
7252,23038,0.625
7252,23039,0.264
7252,23040,0.22
7252,23041,0.154
7252,23042,0.213
7252,23043,0.126
7252,23044,0.198
7252,23045,0.262
7252,23046,0.237
7252,23047,0.239
7252,23048,0.144
7252,23101,0.069
7252,23102,0.028
7252,23103,0.07
7252,23104,0.068
7252,23105,0.03
7252,23106,0.071
7252,23107,0.045
7252,23108,0.054
7252,23109,0.07
7252,23110,0.028
7252,23111,0.071
7252,23112,0.062
7252,23113,0.035
7252,23114,0.077
7252,23115,0.022
7252,23116,0.054
7252,23117,0.062
7252,23118,0.017
7252,23119,0.786
7252,23120,0.83
7252,23121,0.456
7252,23122,0.778
7252,23123,3.315
7252,23124,0.404
7252,23125,0.351
7252,23126,0.185
7252,23127,0.056
7252,23128,0.011
7252,23129,0.055
7252,23130,0.046
7252,23131,0.05
7252,23132,0.041
7252,23133,0.044
7252,23134,0.052
7252,23135,0.051
7252,23136,0.013
7252,23137,0.051
7252,23138,0.059
7252,23139,0.34
7252,23140,0.388
7252,23141,0.377
7252,23142,1.072
7252,23143,0.221
7252,23144,0.169
7252,23145,0.174
7252,23146,0.1
7252,23147,0.077
7252,23148,0.077
7252,23201,0.072
7252,23202,0.047
7252,23203,0.081
7252,23204,0.08
7252,23205,0.039
7252,23206,0.082
7252,23207,0.082
7252,23208,0.039
7252,23209,0.077
7252,23210,0.06
7252,23211,0.016
7252,23212,0.06
7252,23213,0.038
7252,23214,0.037
7252,23215,0.059
7252,23216,0.016
7252,23217,0.059
7252,23218,0.793
7252,23219,3.883
7252,23220,0.299
7252,23221,0.762
7252,23222,0.166
7252,23223,0.055
7252,23224,0.012
7252,23225,0.053
7252,23226,0.045
7252,23227,0.019
7252,23228,0.055
7252,23229,0.011
7252,23230,0.055
7252,23231,0.045
7252,23232,0.021
7252,23233,0.055
7252,23234,0.011
7252,23235,0.059
7252,23236,0.015
7252,23237,0.051
7252,23238,0.056
7252,23239,0.011
7252,23240,0.054
7252,23241,0.029
7252,23242,0.037
7252,23243,0.056
7252,23244,0.011
7252,23245,0.054
7252,23246,0.011
7252,23247,0.055
7252,23248,0.011
7252,23301,0.054
7252,23302,0.027
7252,23303,0.04
7252,23304,0.044
7252,23305,0.023
7252,23306,0.056
7252,23307,0.011
7252,23308,0.058
7252,23309,0.011
7252,23310,0.059
7252,23311,0.011
7252,23312,0.056
7252,23313,0.011
7252,23314,0.057
7252,23315,0.028
7252,23316,0.055
7252,23317,0.058
7252,23318,0.056
7252,23319,0.279
7252,23320,1.378
7252,23321,0.175
7252,23322,0.146
7252,23323,0.06
7252,23324,0.042
7252,23325,0.043
7252,23326,0.06
7252,23327,0.061
7252,23328,0.063
7252,23329,0.039
7252,23330,0.046
7252,23331,0.06
7252,23332,0.06
7252,23333,0.061
7252,23334,0.039
7252,23335,0.048
7252,23336,0.062
7252,23337,0.063
7252,23338,0.06
7252,23339,0.06
7252,23340,0.06
7252,23341,0.057
7252,23342,0.041
7252,23343,0.047
7252,23344,0.06
7252,23345,0.06
7252,23346,0.061
7252,23347,0.06
7252,23348,0.056
7252,23401,0.039
7252,23402,0.053
7252,23403,0.061
7252,23404,0.062
7252,23405,0.061
7252,23406,0.061
7252,23407,0.046
7252,23408,0.042
7252,23409,0.061
7252,23410,0.06
7252,23411,0.062
7252,23412,0.061
7252,23413,0.048
7252,23414,0.038
7252,23415,0.061
7252,23416,0.061
7252,23417,0.06
7252,23418,0.061
7252,23419,0.035
7252,23420,0.05
7252,23421,0.06
7252,23422,0.06
7252,23423,0.061
7252,23424,0.066
7252,23425,0.04
7252,23426,0.093
7252,23427,0.078
7252,23428,0.069
7252,23429,0.038
7252,23430,0.054
7252,23431,0.067
7252,23432,0.065
7252,23433,0.063
7252,23434,0.038
7252,23435,0.049
7252,23436,0.063
7252,23437,0.063
7252,23438,0.065
7252,23439,0.034
7252,23440,0.052
7252,23441,0.063
7252,23442,0.062
7252,23443,0.074
7252,23444,0.076
7252,23445,0.098
7252,23446,0.106
7252,23447,0.108
7252,23448,0.079
7252,23501,0.028
7252,23502,0.056
7252,23503,0.06
7252,23504,0.058
7252,23505,0.052
7252,23506,0.028
7252,23507,0.058
7252,23508,0.059
7252,23509,0.059
7252,23510,0.051
7252,23511,0.029
7252,23512,0.057
7252,23513,0.058
7252,23514,0.058
7252,23515,0.052
7252,23516,0.028
7252,23517,0.055
7252,23518,0.057
7252,23519,0.058
7252,23520,0.046
7252,23521,0.031
7252,23522,0.057
7252,23523,0.057
7252,23524,0.058
7252,23525,0.041
7252,23526,0.036
7252,23527,0.056
7252,23528,0.056
7252,23529,0.058
7252,23530,0.027
7252,23531,0.054
7252,23532,0.061
7252,23533,0.057
7252,23534,0.192
7252,23535,0.239
7252,23536,0.154
7252,23537,0.2
7252,23538,0.338
7252,23539,0.054
7252,23540,0.043
7252,23541,0.022
7252,23542,0.073
7252,23543,0.068
7252,23544,0.168
7252,23545,0.181
7252,23546,0.075
7252,23547,0.052
7252,23548,0.09
7252,23601,0.096
7252,23602,0.141
7252,23603,0.096
7252,23604,0.14
7252,23605,0.103
7252,23606,0.093
7252,23607,0.068
7252,23608,0.032
7252,23609,0.072
7252,23610,0.028
7252,23611,0.075
7252,23612,0.066
7252,23613,0.049
7252,23614,0.075
7252,23615,0.075
7252,23616,0.075
7252,23617,0.074
7252,23618,0.049
7252,23619,0.061
7252,23620,0.174
7252,23621,3.392
7252,23622,0.618
7252,23623,0.486
7252,23624,0.37
7252,23625,1.161
7252,23626,0.256
7252,23627,0.88
7252,23628,0.149
7252,23629,0.053
7252,23630,0.06
7252,23631,0.06
7252,23632,0.062
7252,23633,0.063
7252,23634,0.063
7252,23635,0.201
7252,23636,0.062
7252,23637,0.06
7252,23638,0.056
7252,23639,0.259
7252,23640,0.881
7252,23641,1.342
7252,23642,0.289
7252,23643,0.25
7252,23644,0.24
7252,23645,0.298
7252,23646,0.116
7252,23647,0.029
7252,23648,0.064
7252,23701,0.067
7252,23702,0.06
7252,23703,0.036
7252,23704,0.07
7252,23705,0.06
7252,23706,0.037
7252,23707,0.067
7252,23708,0.047
7252,23709,0.051
7252,23710,0.076
7252,23711,0.028
7252,23712,0.069
7252,23713,0.057
7252,23714,0.04
7252,23715,0.074
7252,23716,0.173
7252,23717,0.188
7252,23718,0.166
7252,23719,0.125
7252,23720,0.152
7252,23721,0.512
7252,23722,2.47
7252,23723,0.488
7252,23724,1.577
7252,23725,0.321
7252,23726,0.647
7252,23727,0.117
7252,23728,0.164
7252,23729,0.169
7252,23730,0.272
7252,23731,0.099
7252,23732,0.054
7252,23733,0.057
7252,23734,0.044
7252,23735,0.198
7252,23736,0.405
7252,23737,0.367
7252,23738,0.211
7252,23739,0.149
7252,23740,0.086
7252,23741,0.055
7252,23742,0.091
7252,23743,0.209
7252,23744,0.252
7252,23745,0.262
7252,23746,0.268
7252,23747,0.274
7252,23748,0.083
7252,23801,0.023
7252,23802,0.059
7252,23803,0.058
7252,23804,0.014
7252,23805,0.057
7252,23806,0.057
7252,23807,0.014
7252,23808,0.058
7252,23809,0.057
7252,23810,0.014
7252,23811,0.057
7252,23812,0.045
7252,23813,0.026
7252,23814,0.057
7252,23815,0.014
7252,23816,0.058
7252,23817,0.054
7252,23818,0.279
7252,23819,0.351
7252,23820,0.107
7252,23821,1.566
7252,23822,0.357
7252,23823,0.611
7252,23824,1.618
7252,23825,0.052
7252,23826,0.052
7252,23827,0.266
7252,23828,0.358
7252,23829,0.055
7252,23830,0.055
7252,23831,0.015
7252,23832,0.051
7252,23833,0.055
7252,23834,0.011
7252,23835,0.055
7252,23836,0.056
7252,23837,0.011
7252,23838,0.053
7252,23839,0.083
7252,23840,0.17
7252,23841,0.184
7252,23842,0.022
7252,23843,0.221
7252,23844,0.185
7252,23845,0.383
7252,23846,0.472
7252,23847,0.427
7252,23848,0.031
7252,23901,0.058
7252,23902,0.017
7252,23903,0.057
7252,23904,0.053
7252,23905,0.021
7252,23906,0.059
7252,23907,0.014
7252,23908,0.059
7252,23909,0.014
7252,23910,0.062
7252,23911,0.014
7252,23912,0.059
7252,23913,0.017
7252,23914,0.058
7252,23915,0.025
7252,23916,0.049
7252,23917,0.031
7252,23918,0.04
7252,23919,0.201
7252,23920,0.171
7252,23921,1.739
7252,23922,1.629
7252,23923,0.294
7252,23924,0.519
7252,23925,0.437
7252,23926,0.114
7252,23927,2.541
7252,23928,1.124
7252,23929,0.209
7252,23930,0.5
7252,23931,0.041
7252,23932,0.056
7252,23933,0.057
7252,23934,0.058
7252,23935,0.065
7252,23936,0.527
7252,23937,0.248
7252,23938,0.469
7252,23939,0.324
7252,23940,0.086
7252,23941,0.057
7252,23942,0.108
7252,23943,0.12
7252,23944,0.171
7252,23945,0.172
7252,23946,0.176
7252,23947,0.082
7252,23948,0.072
7252,24001,0.074
7252,24002,0.073
7252,24003,0.063
7252,24004,0.052
7252,24005,0.069
7252,24006,0.074
7252,24007,0.073
7252,24008,0.075
7252,24009,0.067
7252,24010,0.05
7252,24011,0.071
7252,24012,0.074
7252,24013,0.073
7252,24014,0.072
7252,24015,0.053
7252,24016,0.057
7252,24017,0.073
7252,24018,0.071
7252,24019,0.303
7252,24020,2.095
7252,24021,2.347
7252,24022,1.08
7252,24023,0.273
7252,24024,0.455
7252,24025,0.08
7252,24026,0.058
7252,24027,0.06
7252,24028,0.059
7252,24029,0.055
7252,24030,0.039
7252,24031,0.041
7252,24032,0.057
7252,24033,0.055
7252,24034,0.056
7252,24035,0.311
7252,24036,0.347
7252,24037,0.079
7252,24038,0.046
7252,24039,0.04
7252,24040,0.055
7252,24041,0.056
7252,24042,0.055
7252,24043,0.056
7252,24044,0.056
7252,24045,0.056
7252,24046,0.076
7252,24047,0.368
7252,24048,0.15
7252,24101,0.07
7252,24102,0.07
7252,24103,0.071
7252,24104,0.071
7252,24105,0.058
7252,24106,0.05
7252,24107,0.072
7252,24108,0.072
7252,24109,0.069
7252,24110,0.072
7252,24111,0.054
7252,24112,0.052
7252,24113,0.071
7252,24114,0.072
7252,24115,0.072
7252,24116,0.066
7252,24117,0.042
7252,24118,0.07
7252,24119,0.234
7252,24120,1.241
7252,24121,2.746
7252,24122,1.782
7252,24123,0.346
7252,24124,0.294
7252,24125,0.059
7252,24126,0.061
7252,24127,0.546
7252,24128,0.113
7252,24129,0.062
7252,24130,0.063
7252,24131,0.055
7252,24132,0.041
7252,24133,0.052
7252,24134,0.063
7252,24135,0.062
7252,24136,0.062
7252,24137,0.064
7252,24138,0.055
7252,24139,0.039
7252,24140,0.054
7252,24141,0.064
7252,24142,0.063
7252,24143,0.318
7252,24144,0.27
7252,24145,0.248
7252,24146,0.22
7252,24147,0.196
7252,24148,0.145
7252,24201,0.144
7252,24202,0.145
7252,24203,0.13
7252,24204,0.12
7252,24205,0.143
7252,24206,0.145
7252,24207,0.145
7252,24208,0.145
7252,24209,0.127
7252,24210,0.075
7252,24211,0.071
7252,24212,0.075
7252,24213,0.075
7252,24214,0.075
7252,24215,0.07
7252,24216,0.051
7252,24217,0.07
7252,24218,0.487
7252,24219,0.314
7252,24220,1.67
7252,24221,3.871
7252,24222,0.441
7252,24223,0.039
7252,24224,0.056
7252,24225,0.06
7252,24226,0.062
7252,24227,0.135
7252,24228,0.059
7252,24229,0.181
7252,24230,0.478
7252,24231,0.33
7252,24232,0.44
7252,24233,0.43
7252,24234,0.545
7252,24235,0.656
7252,24236,0.223
7252,24237,0.596
7252,24238,0.164
7252,24239,0.147
7252,24240,0.167
7252,24241,0.193
7252,24242,0.216
7252,24243,0.23
7252,24244,0.284
7252,24245,0.268
7252,24246,0.209
7252,24247,0.11
7252,24248,0.1
7252,24301,0.079
7252,24302,0.11
7252,24303,0.111
7252,24304,0.015
7252,24305,0.054
7252,24306,0.055
7252,24307,0.012
7252,24308,0.056
7252,24309,0.467
7252,24310,3.815
7252,24311,0.612
7252,24312,0.097
7252,24313,0.09
7252,24314,0.049
7252,24315,0.09
7252,24316,0.091
7252,24317,0.047
7252,24318,0.09
7252,24319,0.064
7252,24320,0.082
7252,24321,0.055
7252,24322,0.046
7252,24323,0.011
7252,24324,0.031
7252,24325,0.051
7252,24326,0.046
7252,24327,0.037
7252,24328,0.023
7252,24329,0.025
7252,24330,0.041
7252,24331,0.019
7252,24332,0.025
7252,24333,0.051
7252,24334,0.044
7252,24335,0.005
7252,24336,0.725
7252,24337,0.135
7252,24338,0.039
7252,24339,0.043
7252,24340,0.031
7252,24341,0.014
7252,24342,0.047
7252,24343,0.007
7252,24344,0.046
7252,24345,0.0
7252,24346,0.047
7252,24347,0.0
7252,24348,0.051
7252,24401,0.052
7252,24402,0.05
7252,24403,0.026
7252,24404,0.037
7252,24405,0.05
7252,24406,0.05
7252,24407,0.049
7252,24408,0.038
7252,24409,0.023
7252,24410,0.049
7252,24411,0.05
7252,24412,0.049
7252,24413,0.049
7252,24414,0.021
7252,24415,0.041
7252,24416,0.05
7252,24417,0.049
7252,24418,0.047
7252,24419,0.016
7252,24420,0.047
7252,24421,0.049
7252,24422,0.049
7252,24423,0.038
7252,24424,0.023
7252,24425,0.048
7252,24426,0.048
7252,24427,0.048
7252,24428,0.037
7252,24429,0.024
7252,24430,0.048
7252,24431,0.048
7252,24432,0.048
7252,24433,0.031
7252,24434,0.032
7252,24435,0.05
7252,24436,0.049
7252,24437,0.05
7252,24438,0.016
7252,24439,0.046
7252,24440,0.049
7252,24441,0.048
7252,24442,0.035
7252,24443,0.133
7252,24444,0.081
7252,24445,0.049
7252,24446,0.05
7252,24447,0.013
7252,24448,0.048
7252,24501,0.049
7252,24502,0.049
7252,24503,0.037
7252,24504,0.026
7252,24505,0.05
7252,24506,0.049
7252,24507,0.049
7252,24508,0.02
7252,24509,0.042
7252,24510,0.05
7252,24511,0.049
7252,24512,0.03
7252,24513,0.033
7252,24514,0.05
7252,24515,0.049
7252,24516,0.035
7252,24517,0.029
7252,24518,0.049
7252,24519,0.049
7252,24520,0.034
7252,24521,0.029
7252,24522,0.048
7252,24523,0.053
7252,24524,0.049
7252,24525,0.021
7252,24526,0.04
7252,24527,0.049
7252,24528,0.049
7252,24529,0.032
7252,24530,0.03
7252,24531,0.049
7252,24532,0.048
7252,24533,0.04
7252,24534,0.022
7252,24535,0.048
7252,24536,0.049
7252,24537,0.047
7252,24538,0.015
7252,24539,0.049
7252,24540,0.049
7252,24541,0.046
7252,24542,0.015
7252,24543,0.049
7252,24544,0.048
7252,24545,0.043
7252,24546,0.018
7252,24547,0.05
7252,24548,0.05
7252,24601,0.042
7252,24602,0.022
7252,24603,0.051
7252,24604,0.049
7252,24605,0.041
7252,24606,0.021
7252,24607,0.049
7252,24608,0.05
7252,24609,0.042
7252,24610,0.02
7252,24611,0.049
7252,24612,0.05
7252,24613,0.038
7252,24614,0.026
7252,24615,0.051
7252,24616,0.05
7252,24617,0.023
7252,24618,0.039
7252,24619,0.049
7252,24620,0.049
7252,24621,0.013
7252,24622,0.05
7252,24623,0.05
7252,24624,0.046
7252,24625,0.016
7252,24626,0.049
7252,24627,0.05
7252,24628,0.033
7252,24629,0.03
7252,24630,0.051
7252,24631,0.05
7252,24632,0.015
7252,24633,0.048
7252,24634,0.049
7252,24635,0.064
7252,24636,0.023
7252,24637,0.048
7252,24638,0.052
7252,24639,0.053
7252,24640,0.016
7252,24641,0.048
7252,24642,0.051
7252,24643,0.049
7252,24644,0.013
7252,24645,0.051
7252,24646,0.049
7252,24647,0.046
7252,24648,0.016
7252,24701,0.05
7252,24702,0.05
7252,24703,0.048
7252,24704,0.015
7252,24705,0.048
7252,24706,0.049
7252,24707,0.05
7252,24708,0.013
7252,24709,0.05
7252,24710,0.049
7252,24711,0.049
7252,24712,0.013
7252,24713,0.05
7252,24714,0.048
7252,24715,0.048
7252,24716,0.013
7252,24717,0.05
7252,24718,0.049
7252,24719,0.041
7252,24720,0.02
7252,24721,0.049
7252,24722,0.047
7252,24723,0.035
7252,24724,0.027
7252,24725,0.049
7252,24726,0.049
7252,24727,0.027
7252,24728,0.034
7252,24729,0.05
7252,24730,0.049
7252,24731,0.018
7252,24732,0.045
7252,24733,0.05
7252,24734,0.049
7252,24735,0.013
7252,24736,0.048
7252,24737,0.05
7252,24738,0.048
7252,24739,0.013
7252,24740,0.05
7252,24741,0.048
7252,24742,0.048
7252,24743,0.014
7252,24744,0.049
7252,24745,0.048
7252,24746,0.044
7252,24747,0.017
7252,24748,0.049
7252,24801,0.05
7252,24802,0.037
7252,24803,0.027
7252,24804,0.05
7252,24805,0.049
7252,24806,0.034
7252,24807,0.029
7252,24808,0.049
7252,24809,0.05
7252,24810,0.028
7252,24811,0.036
7252,24812,0.05
7252,24813,0.049
7252,24814,0.016
7252,24815,0.046
7252,24816,0.05
7252,24817,0.046
7252,24818,0.015
7252,24819,0.048
7252,24820,0.048
7252,24821,0.037
7252,24822,0.025
7252,24823,0.048
7252,24824,0.049
7252,24825,0.026
7252,24826,0.037
7252,24827,0.047
7252,24828,0.048
7252,24829,0.047
7252,24830,0.041
7252,24831,0.028
7252,24832,0.039
7252,24833,0.048
7252,24834,0.047
7252,24835,0.048
7252,24836,0.036
7252,24837,0.024
7252,24838,0.048
7252,24839,0.049
7252,24840,0.048
7252,24841,0.033
7252,24842,0.027
7252,24843,0.048
7252,24844,0.048
7252,24845,0.048
7252,24846,0.013
7252,24847,0.049
7252,24848,0.049
7252,24901,0.049
7252,24902,0.021
7252,24903,0.042
7252,24904,0.05
7252,24905,0.05
7252,24906,0.026
7252,24907,0.036
7252,24908,0.05
7252,24909,0.05
7252,24910,0.03
7252,24911,0.032
7252,24912,0.051
7252,24913,0.05
7252,24914,0.034
7252,24915,0.027
7252,24916,0.048
7252,24917,0.049
7252,24918,0.039
7252,24919,0.023
7252,24920,0.05
7252,24921,0.05
7252,24922,0.024
7252,24923,0.037
7252,24924,0.05
7252,24925,0.048
7252,24926,0.013
7252,24927,0.048
7252,24928,0.049
7252,24929,0.048
7252,24930,0.022
7252,24931,0.04
7252,24932,0.049
7252,24933,0.05
7252,24934,0.013
7252,24935,0.049
7252,24936,0.048
7252,24937,0.046
7252,24938,0.015
7252,24939,0.049
7252,24940,0.05
7252,24941,0.037
7252,24942,0.027
7252,24943,0.051
7252,24944,0.048
7252,24945,0.026
7252,24946,0.036
7252,24947,0.05
7252,24948,0.048
7252,25001,0.028
7252,25002,0.035
7252,25003,0.049
7252,25004,0.048
7252,25005,0.035
7252,25006,0.026
7252,25007,0.048
7252,25008,0.05
7252,25009,0.044
7252,25010,0.018
7252,25011,0.048
7252,25012,0.049
7252,25013,0.047
7252,25014,0.015
7252,25015,0.05
7252,25016,0.049
7252,25017,0.045
7252,25018,0.016
7252,25019,0.048
7252,25020,0.049
7252,25021,0.042
7252,25022,0.019
7252,25023,0.049
7252,25024,0.048
